species,latitude,longitude,date_time,wind_speed,temperature,pressure,humidity
turkey,-1.917694007478343,30.101715137745373,2025-02-27T08:41:00,6.328263018754615,24.968491557337973,1018.7779136910871,50.01440006724959
lion,-1.9586733531554166,30.056839466199396,2025-02-27T23:31:00,7.948730528730637,20.260808094066313,1014.2821056723932,57.251854686709876
elephant,-1.9650228711324214,30.037452237712035,2025-02-27T08:46:00,10.493805965320712,24.544688767178087,1011.5698196245529,58.25114593967222
horse,-1.9111402525291756,30.11171905310085,2025-02-27T07:11:00,9.17155740335797,27.319538146186865,1006.8363604872766,71.05878473411711
horse,-1.9236675064475186,30.114468552807352,2025-02-27T13:44:00,4.064277699327137,27.231252914895155,1005.7915815075424,74.3880293019144
elephant,-1.9769027848962442,30.029444660962344,2025-02-27T12:07:00,5.238677673611444,25.04220512128685,1012.3645236958363,68.78949651802067
elephant,-1.964557349943837,30.004754350299557,2025-02-27T13:37:00,12.11105310392937,27.599611297231867,1011.9515479725941,55.65123133902042
horse,-1.952520744000908,30.10486451490141,2025-02-27T17:40:00,12.18870936085774,18.334097588271376,1009.3502891041742,61.46243580788065
turkey,-1.9069130944043344,30.084580706683575,2025-02-27T11:34:00,1.5723362623570658,24.47319824336053,1006.475279021519,69.88888674645405
turkey,-1.900379946582053,30.083507263254102,2025-02-27T07:03:00,2.158053014288408,20.40682562544257,1009.833504369956,60.067216624580524
otter,-1.9183327814039517,30.11671244580445,2025-02-27T18:46:00,8.260838512132086,17.061200018076594,1012.7908887374465,77.39081703019588
elephant,-1.9580556612123092,30.017685822466948,2025-02-27T14:18:00,7.953680427531617,23.00419022040825,1012.1381354507923,66.44008839572172
otter,-1.9234211308857783,30.148254322188162,2025-02-27T19:12:00,9.228463553051776,20.85847365383386,1006.9624691608017,65.927836172533
lion,-1.9555157467958209,30.012559328959178,2025-02-27T20:00:00,0.5736559531251773,24.882513611889372,1008.3572726061956,62.58949607195158
horse,-1.9261186394908012,30.06286013101215,2025-02-27T09:00:00,11.652092563861967,23.798433814794812,1013.1352842607967,62.53655492221433
otter,-1.949654559589774,30.125847070007648,2025-02-27T19:05:00,9.157986873303654,21.192502260264572,1011.5603436993894,73.75500017107724
